Source IP, Dest IP, Source Port, Dest Port,source mac, dest mac, Duration, Total Bytes,Total Pkts, FlowsCount, TCPCount, UDPCount,AvgBytes, AvgPkts, AvgTCPpkts, AvgUDPpkts,FIN,SYN,RESET,PSH,ACK,URG,ECN,CWR,NS,RES
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.005546,108,2,6,2,0,54.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002994,7516,4,6,4,0,1879.0,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,1|0|1|0,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002959,108,2,6,2,0,54.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.009678,3253,3,6,3,0,1084.3333333333333,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|0|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.009654,108,2,6,2,0,54.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
52.66.109.70,10.87.2.252,443,44516,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,97,1,6,1,0,97.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
10.87.2.252,52.66.109.70,44516,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.006010,210,3,6,3,0,70.0,0.5,1.0,0.0,0|1|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
52.66.109.70,10.87.2.252,443,44516,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.017639,198,3,6,3,0,66.0,0.5,1.0,0.0,1|1|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,8.8.4.4,35107,53,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
8.8.4.4,10.87.2.252,53,35107,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,309,1,6,0,1,309.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,52.66.109.70,44518,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.019246,723,3,6,3,0,241.0,0.5,1.0,0.0,0|0|0,1|0|0,0|0|0,0|0|1,0|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
52.66.109.70,10.87.2.252,443,44518,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,1,0,0,0,0,0
52.66.109.70,10.87.2.252,443,44518,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000499,284,2,6,2,0,142.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,52.66.109.70,44518,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000488,2542,4,6,4,0,635.5,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|1|0|1,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
52.66.109.70,10.87.2.252,443,44518,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000608,1017,2,6,2,0,508.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,52.66.109.70,44518,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
69.20.59.72,10.87.2.252,443,37358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,169,2,6,2,0,84.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,69.20.59.72,37358,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,69.20.59.72,37358,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000129,108,2,6,2,0,54.0,0.3333333333333333,1.0,0.0,0|1,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
69.20.59.72,10.87.2.252,443,37358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,1,0,0,0,1,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000727,361,2,6,2,0,180.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|1,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
69.20.59.72,10.87.2.252,443,37358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,8.8.4.4,50913,53,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.043076,154,2,6,0,2,77.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
8.8.4.4,10.87.2.252,53,50913,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,231,1,6,0,1,231.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.011192,1412,2,6,0,2,706.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.083034,1106,2,6,0,2,553.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,35.83.156.81,33244,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,1,0,1,0,0,0,0,0
10.87.2.252,8.8.4.4,50988,53,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,80,1,6,0,1,80.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.031861,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,1020,3,6,0,3,340.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
8.8.4.4,10.87.2.252,53,44033,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000553,733,2,6,0,2,366.5,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,54.71.174.166,37806,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,0,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.023059,201,2,6,0,2,100.5,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.047948,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,125.56.232.202,39358,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,191,1,6,1,0,191.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
125.56.232.202,10.87.2.252,443,39358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000620,298,2,6,2,0,149.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,125.56.232.202,39358,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,101,1,6,1,0,101.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000192,1358,2,6,0,2,679.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,77,1,6,0,1,77.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,67,1,6,0,1,67.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
125.56.232.202,10.87.2.252,443,39358,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,54.71.174.166,37808,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.062050,140,2,6,2,0,70.0,0.3333333333333333,1.0,0.0,0|0,1|0,0|0,0|0,0|1,0|0,0|0,0|0,0|0,0|0
54.71.174.166,10.87.2.252,443,37806,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,1,0,0,0,0,0
10.87.2.252,54.71.174.166,37806,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,592,1,6,1,0,592.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.046215,2445,3,6,3,0,815.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.004323,108,2,6,2,0,54.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.033719,358,4,6,4,0,89.5,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|1|0|1,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,85,1,6,1,0,85.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,306,1,6,0,1,306.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
54.71.174.166,10.87.2.252,443,37808,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,1,0,0,0,0,0
10.87.2.252,54.71.174.166,37808,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000265,658,2,6,2,0,329.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.021592,3028,2,6,2,0,1514.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,71,1,6,0,1,71.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001345,162,3,6,3,0,54.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001360,8922,3,6,3,0,2974.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000020,162,3,6,3,0,54.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000788,8922,3,6,3,0,2974.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.003007,162,3,6,3,0,54.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003005,6002,3,6,3,0,2000.6666666666667,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002789,162,3,6,3,0,54.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002134,4488,2,6,2,0,2244.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.009433,7462,3,6,3,0,2487.3333333333335,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.009435,162,3,6,3,0,54.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|0|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
172.67.4.214,10.87.2.252,443,46128,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,6321,3,6,3,0,2107.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
54.71.174.166,10.87.2.252,443,37806,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.005549,5504,2,6,2,0,2752.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,172.67.4.214,46128,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,54.71.174.166,37806,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.003733,1608,4,6,4,0,402.0,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|1|1|1,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,592,2,6,0,2,296.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,77,1,6,0,1,77.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
54.71.174.166,10.87.2.252,443,37808,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,5504,2,6,2,0,2752.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,54.71.174.166,37808,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001440,258,2,6,2,0,129.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,387,1,6,0,1,387.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
54.71.174.166,10.87.2.252,443,37806,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003928,579,3,6,3,0,193.0,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|1|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,54.71.174.166,37806,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.003898,132,2,6,2,0,66.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,54.71.174.166,37806,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.002894,302,4,6,4,0,75.5,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|1,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
54.71.174.166,10.87.2.252,443,37806,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,1062,2,6,2,0,531.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.059976,346,2,6,0,2,173.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.007705,136,2,6,0,2,68.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
54.71.174.166,10.87.2.252,443,37808,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,340,1,6,1,0,340.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
10.87.2.252,54.71.174.166,37808,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
54.71.174.166,10.87.2.252,443,37808,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,201,2,6,2,0,100.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|0,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,54.71.174.166,37808,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,432,2,6,0,2,216.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,78,1,6,0,1,78.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,216.58.203.45,55068,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
216.58.203.45,10.87.2.252,443,55068,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,67,1,6,0,1,67.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
